student_name,register_number,department,cgpa,tenth_percentage,twelfth_percentage,aptitude_score,coding_score,communication_skill,internship,certifications,projects_completed,backlogs,placed
Student_1295,REG20261295,Civil Engineering,7.38,72.04,76.62,93,85.0,Excellent,Yes,2,0,1,0
Student_1296,REG20261296,Computer Science and Engineering,8.05,67.74,89.19,65,42.0,Average,Yes,1,2,0,1
Student_1297,REG20261297,Computer Science and Engineering,5.81,61.17,60.84,41,39.0,Excellent,Yes,0,1,0,0
Student_1298,REG20261298,Computer Science and Engineering,8.18,61.51,97.03,55,73.0,Good,No,0,2,0,0
Student_1299,REG20261299,Electrical and Electronics Engineering,9.72,73.61,96.47,77,57.0,Good,No,1,2,0,1
Student_1300,REG20261300,Mechanical Engineering,6.32,80.61,62.04,85,86.0,Good,No,1,1,0,1
Student_1301,REG20261301,Computer Science and Engineering,8.91,58.47,67.88,40,38.0,Good,No,1,3,1,0
Student_1302,REG20261302,Artificial Intelligence and Data Science,9.4,95.4,59.31,88,81.0,Average,No,1,1,2,0
Student_1303,REG20261303,Computer Science and Engineering,9.56,87.47,66.68,50,55.0,Good,No,1,2,2,0
Student_1304,REG20261304,Electronics and Communication Engineering,9.63,80.22,90.09,90,90.0,Good,Yes,2,1,2,0
Student_1305,REG20261305,Mechanical Engineering,7.74,90.62,71.27,74,100.0,Good,No,1,4,2,0
Student_1306,REG20261306,Artificial Intelligence and Data Science,9.7,58.45,58.8,82,93.0,Good,No,2,2,0,1
Student_1307,REG20261307,Mechanical Engineering,8.76,75.5,69.72,68,41.0,Poor,Yes,0,4,0,1
Student_1308,REG20261308,Civil Engineering,6.2,82.09,97.2,76,83.0,Good,No,1,1,1,0
Student_1309,REG20261309,Information Technology,7.55,90.63,82.08,56,50.0,Good,No,3,1,0,0
Student_1310,REG20261310,Civil Engineering,8.59,88.69,72.89,97,51.0,Average,Yes,0,2,0,1
Student_1311,REG20261311,Computer Science and Engineering,6.56,66.91,62.16,93,68.0,Average,Yes,2,3,0,1
Student_1312,REG20261312,Artificial Intelligence and Data Science,8.25,95.46,97.41,78,67.0,Good,Yes,1,4,0,1
Student_1313,REG20261313,Electronics and Communication Engineering,8.37,60.35,90.3,81,60.0,Excellent,No,0,1,0,0
Student_1314,REG20261314,Civil Engineering,6.2,92.63,67.1,67,100.0,,No,1,2,0,1
Student_1315,REG20261315,Electronics and Communication Engineering,7.93,96.75,58.01,68,97.0,Good,No,0,1,0,0
Student_1316,REG20261316,Electrical and Electronics Engineering,8.82,62.62,57.43,82,75.0,Average,Yes,4,1,1,1
Student_1317,REG20261317,Electronics and Communication Engineering,7.65,86.05,60.18,42,92.0,Average,No,2,0,0,0
Student_1318,REG20261318,Mechanical Engineering,5.55,56.73,79.97,91,44.0,Poor,No,0,1,1,0
Student_1319,REG20261319,Computer Science and Engineering,,72.43,94.94,49,49.0,Poor,Yes,0,3,0,0
Student_1320,REG20261320,Computer Science and Engineering,7.04,77.2,76.36,98,76.0,Average,No,1,0,0,0
Student_1321,REG20261321,Computer Science and Engineering,9.48,79.97,91.25,81,91.0,Average,No,0,2,0,1
Student_1322,REG20261322,Computer Science and Engineering,6.48,95.25,74.17,53,51.0,Good,No,0,2,0,0
Student_1323,REG20261323,Artificial Intelligence and Data Science,8.23,83.91,85.47,51,94.0,Good,Yes,1,0,0,1
Student_1324,REG20261324,Computer Science and Engineering,6.45,75.69,86.47,86,43.0,Poor,Yes,0,1,1,0
Student_1325,REG20261325,Other,6.88,89.82,62.48,81,70.0,Average,No,0,2,1,0
Student_1326,REG20261326,Information Technology,9.15,95.87,70.53,69,70.0,Average,No,2,0,2,0
Student_1327,REG20261327,Computer Science and Engineering,8.63,55.95,82.4,71,82.0,Good,No,3,2,0,1
Student_1328,REG20261328,Civil Engineering,5.91,97.25,58.04,71,85.0,Average,No,2,4,0,0
Student_1329,REG20261329,Mechanical Engineering,7.34,58.7,70.55,81,,Average,No,2,1,0,0
Student_1330,REG20261330,Electronics and Communication Engineering,5.63,90.02,78.0,71,40.0,Excellent,No,0,0,0,0
Student_1331,REG20261331,Electrical and Electronics Engineering,7.57,67.05,97.84,65,60.0,Good,No,0,1,0,0
Student_1332,REG20261332,Mechanical Engineering,8.35,60.68,75.4,90,37.0,Average,No,0,2,0,0
Student_1333,REG20261333,Computer Science and Engineering,6.01,73.91,90.09,40,86.0,Average,No,2,1,0,0
Student_1334,REG20261334,Other,6.74,82.69,73.58,95,94.0,,No,3,0,0,1
Student_1335,REG20261335,Other,7.21,71.38,89.24,100,97.0,Good,No,1,1,0,1
Student_1336,REG20261336,Mechanical Engineering,9.45,57.35,80.6,97,99.0,Good,No,2,4,0,1
Student_1337,REG20261337,Computer Science and Engineering,9.77,80.78,93.12,81,86.0,Average,No,1,1,0,1
Student_1338,REG20261338,Mechanical Engineering,5.69,93.8,72.67,41,48.0,Good,Yes,0,1,1,0
Student_1339,REG20261339,Computer Science and Engineering,8.77,71.48,80.99,56,,Average,,1,4,0,1
Student_1340,REG20261340,Computer Science and Engineering,7.1,64.3,82.09,69,44.0,Average,No,0,2,0,0
Student_1341,REG20261341,Information Technology,7.19,74.03,72.95,95,91.0,Average,No,0,2,0,1
Student_1342,REG20261342,Electronics and Communication Engineering,,57.08,61.21,78,100.0,Good,No,1,2,0,1
Student_1343,REG20261343,Artificial Intelligence and Data Science,9.45,90.28,59.02,46,84.0,,No,1,4,1,0
Student_1344,REG20261344,Mechanical Engineering,9.59,90.53,55.72,91,48.0,Average,No,1,2,1,0
Student_1345,REG20261345,Mechanical Engineering,7.98,80.28,92.56,66,50.0,Average,No,1,3,0,0
Student_1346,REG20261346,Electronics and Communication Engineering,7.04,70.18,65.17,48,88.0,Poor,Yes,0,2,0,0
Student_1347,REG20261347,Information Technology,8.89,89.39,64.09,61,77.0,Good,No,1,2,3,0
Student_1348,REG20261348,Information Technology,6.58,78.85,86.65,73,76.0,Average,No,1,1,0,0
Student_1349,REG20261349,Other,7.93,90.52,68.76,85,56.0,Poor,No,0,1,1,0
Student_1350,REG20261350,Computer Science and Engineering,7.04,82.15,76.76,88,53.0,Good,No,2,2,0,0
Student_1351,REG20261351,Artificial Intelligence and Data Science,8.32,88.73,61.99,40,100.0,Good,Yes,1,1,0,1
Student_1352,REG20261352,Electrical and Electronics Engineering,6.53,80.74,96.27,48,73.0,Good,No,1,2,1,0
Student_1353,REG20261353,Electronics and Communication Engineering,6.32,72.81,91.62,59,53.0,Good,No,2,1,0,0
Student_1354,REG20261354,Mechanical Engineering,9.45,96.19,92.14,92,50.0,Average,Yes,2,2,0,1
Student_1355,REG20261355,Electronics and Communication Engineering,5.94,78.27,72.49,58,88.0,Good,No,2,0,0,0
Student_1356,REG20261356,Artificial Intelligence and Data Science,7.68,81.02,87.78,75,59.0,Good,No,0,2,0,0
Student_1357,REG20261357,Artificial Intelligence and Data Science,6.45,64.48,61.19,99,52.0,Average,Yes,0,2,1,0
Student_1358,REG20261358,Electronics and Communication Engineering,5.67,81.9,55.37,79,57.0,Excellent,Yes,0,0,0,0
Student_1359,REG20261359,Information Technology,5.65,79.58,55.86,84,45.0,Average,No,0,1,0,0
Student_1360,REG20261360,Electrical and Electronics Engineering,6.25,62.95,80.22,43,73.0,Excellent,No,3,1,1,0
Student_1361,REG20261361,Artificial Intelligence and Data Science,9.23,57.56,74.58,48,59.0,Excellent,No,1,1,0,0
Student_1362,REG20261362,Computer Science and Engineering,6.71,80.99,77.27,80,97.0,Good,No,0,1,0,1
Student_1363,REG20261363,Electrical and Electronics Engineering,9.59,87.84,55.32,61,64.0,Excellent,No,0,0,1,0
Student_1364,REG20261364,Electrical and Electronics Engineering,8.0,77.51,73.18,57,79.0,Good,No,0,4,4,0
Student_1365,REG20261365,Mechanical Engineering,7.38,64.75,85.88,51,95.0,Average,No,1,0,0,0
Student_1366,REG20261366,Computer Science and Engineering,7.99,83.66,74.04,81,85.0,Average,No,1,2,0,0
Student_1367,REG20261367,Mechanical Engineering,7.72,58.44,86.49,82,43.0,Poor,Yes,2,1,1,0
Student_1368,REG20261368,Artificial Intelligence and Data Science,8.76,74.0,65.02,78,36.0,Average,No,3,2,1,0
Student_1369,REG20261369,Computer Science and Engineering,6.71,62.02,89.97,48,39.0,Good,No,0,1,1,0
Student_1370,REG20261370,Computer Science and Engineering,7.02,62.93,80.3,45,96.0,Average,Yes,0,2,0,1
Student_1371,REG20261371,Other,9.34,63.7,64.06,58,86.0,Average,No,0,2,0,1
Student_1372,REG20261372,Computer Science and Engineering,9.57,71.63,65.18,87,39.0,Good,No,0,2,0,1
Student_1373,REG20261373,Artificial Intelligence and Data Science,9.34,57.2,82.01,86,93.0,Excellent,No,3,0,1,1
Student_1374,REG20261374,Electronics and Communication Engineering,7.3,72.11,90.69,46,43.0,Poor,No,1,2,2,0
Student_1375,REG20261375,Computer Science and Engineering,8.86,77.0,72.87,55,56.0,Average,No,1,1,0,0
Student_1376,REG20261376,Artificial Intelligence and Data Science,7.55,75.78,66.11,44,61.0,Average,No,1,0,0,0
Student_1377,REG20261377,Electronics and Communication Engineering,7.64,71.46,92.28,55,44.0,Good,Yes,0,1,0,0
Student_1378,REG20261378,Electronics and Communication Engineering,6.38,91.08,83.78,40,95.0,Average,No,0,1,3,0
Student_1379,REG20261379,Information Technology,8.04,61.25,74.27,90,85.0,Good,No,1,1,0,1
Student_1380,REG20261380,Electrical and Electronics Engineering,6.3,76.74,75.98,76,44.0,Average,No,1,2,0,0
Student_1381,REG20261381,Computer Science and Engineering,6.93,57.67,63.78,78,40.0,Average,Yes,0,1,0,0
Student_1382,REG20261382,Information Technology,9.18,58.06,81.95,58,96.0,Excellent,No,1,1,0,1
Student_1383,REG20261383,Other,6.39,79.68,70.43,93,39.0,Poor,No,2,0,0,0
Student_1384,REG20261384,Information Technology,5.81,79.34,97.81,76,97.0,Average,No,1,2,1,0
Student_1385,REG20261385,Mechanical Engineering,5.8,92.76,75.65,100,90.0,Poor,No,1,2,1,0
Student_1386,REG20261386,Information Technology,9.55,78.99,75.89,56,93.0,Good,No,1,1,0,1
Student_1387,REG20261387,Civil Engineering,7.68,96.27,79.33,65,97.0,Good,No,1,2,0,1
Student_1388,REG20261388,Computer Science and Engineering,7.26,57.09,94.42,61,93.0,Average,Yes,2,1,2,0
Student_1389,REG20261389,Other,8.99,59.21,89.44,47,85.0,Average,No,5,1,0,1
Student_1390,REG20261390,Electronics and Communication Engineering,9.09,56.89,74.4,100,84.0,Average,Yes,0,1,0,1
Student_1391,REG20261391,Computer Science and Engineering,6.93,62.97,85.9,100,38.0,Good,No,1,2,2,0
Student_1392,REG20261392,Computer Science and Engineering,8.48,78.27,80.21,72,82.0,Good,No,0,2,1,0
Student_1393,REG20261393,Computer Science and Engineering,8.82,82.76,76.17,41,66.0,Good,No,0,1,1,0
Student_1394,REG20261394,Electronics and Communication Engineering,8.31,56.96,63.27,69,85.0,Good,No,1,0,0,0
Student_1395,REG20261395,Information Technology,6.15,95.68,74.95,86,86.0,Average,No,3,0,0,1
Student_1396,REG20261396,Civil Engineering,9.27,91.21,65.57,59,68.0,Average,Yes,0,2,0,1
Student_1397,REG20261397,Electronics and Communication Engineering,7.82,67.75,94.34,99,70.0,Average,No,0,3,0,1
Student_1398,REG20261398,Computer Science and Engineering,6.71,58.32,69.42,57,77.0,Average,No,0,1,1,0
Student_1399,REG20261399,Electrical and Electronics Engineering,,62.31,95.95,82,50.0,Average,No,1,0,0,1
Student_1400,REG20261400,Mechanical Engineering,5.66,60.46,77.92,96,93.0,Good,No,0,2,1,0
Student_1401,REG20261401,Computer Science and Engineering,6.05,60.3,82.16,49,87.0,Good,No,0,3,0,0
Student_1402,REG20261402,Computer Science and Engineering,8.79,77.3,78.35,63,53.0,Excellent,No,1,3,0,1
Student_1403,REG20261403,Computer Science and Engineering,5.5,65.57,60.56,95,75.0,Average,Yes,0,2,3,0
Student_1404,REG20261404,Mechanical Engineering,7.29,70.4,71.16,43,81.0,Good,No,1,3,0,0
Student_1405,REG20261405,Mechanical Engineering,7.75,97.55,59.26,76,88.0,Good,No,2,0,0,1
Student_1406,REG20261406,Electronics and Communication Engineering,5.73,84.43,81.79,43,89.0,Good,Yes,0,0,0,0
Student_1407,REG20261407,Artificial Intelligence and Data Science,9.68,95.81,74.22,52,53.0,Average,No,1,0,0,1
Student_1408,REG20261408,Civil Engineering,6.47,61.13,88.45,64,96.0,Average,No,1,2,0,0
Student_1409,REG20261409,Electrical and Electronics Engineering,6.81,71.43,64.48,52,93.0,Poor,No,1,0,0,0
Student_1410,REG20261410,Artificial Intelligence and Data Science,6.81,78.85,62.08,57,99.0,Average,No,1,1,0,0
Student_1411,REG20261411,Computer Science and Engineering,6.49,58.3,72.47,100,62.0,Good,No,0,1,1,0
Student_1412,REG20261412,Computer Science and Engineering,5.51,55.18,94.84,98,52.0,Poor,Yes,2,1,0,0
Student_1413,REG20261413,Information Technology,,83.83,85.55,63,60.0,Average,Yes,2,3,0,1
Student_1414,REG20261414,Computer Science and Engineering,9.66,82.6,73.01,41,53.0,Good,No,0,0,0,1
Student_1415,REG20261415,Electronics and Communication Engineering,,72.66,77.24,87,89.0,Good,Yes,0,1,0,1
Student_1416,REG20261416,Artificial Intelligence and Data Science,8.35,76.05,58.62,72,91.0,Good,No,0,2,0,1
Student_1417,REG20261417,Computer Science and Engineering,8.69,72.86,97.34,97,40.0,Good,No,0,0,0,1
Student_1418,REG20261418,Computer Science and Engineering,9.15,56.03,83.66,58,35.0,Average,No,1,2,0,0
Student_1419,REG20261419,Electronics and Communication Engineering,7.32,69.42,67.27,48,42.0,Average,No,0,2,1,0
Student_1420,REG20261420,Artificial Intelligence and Data Science,6.8,62.61,80.19,67,85.0,Average,No,0,3,2,0
Student_1421,REG20261421,Information Technology,6.9,59.23,59.71,74,59.0,Good,No,2,3,1,0
Student_1422,REG20261422,Electronics and Communication Engineering,8.56,96.14,96.53,96,81.0,Excellent,No,0,1,0,1
Student_1423,REG20261423,Computer Science and Engineering,9.01,80.77,62.52,78,89.0,Poor,No,2,2,0,1
Student_1424,REG20261424,Computer Science and Engineering,6.28,86.33,82.87,100,98.0,Good,No,1,0,2,0
Student_1425,REG20261425,Other,7.1,68.56,65.55,49,44.0,Average,Yes,0,1,0,0
Student_1426,REG20261426,Other,9.38,71.91,85.86,40,90.0,Good,No,1,0,1,0
Student_1427,REG20261427,Computer Science and Engineering,8.97,65.19,88.4,81,46.0,Poor,No,1,1,0,0
Student_1428,REG20261428,Other,9.73,59.17,83.96,60,67.0,Average,No,0,3,0,0
Student_1429,REG20261429,Electrical and Electronics Engineering,8.74,62.7,81.42,48,51.0,Good,No,0,1,1,0
Student_1430,REG20261430,Artificial Intelligence and Data Science,7.19,89.29,93.38,99,95.0,Good,No,1,2,1,0
Student_1431,REG20261431,Electronics and Communication Engineering,8.04,84.13,58.38,86,44.0,Good,No,3,1,1,0
Student_1432,REG20261432,Electronics and Communication Engineering,8.34,78.52,69.23,54,65.0,Average,Yes,1,1,2,0
Student_1433,REG20261433,Electronics and Communication Engineering,5.84,75.43,65.68,74,94.0,Average,No,0,4,0,0
Student_1434,REG20261434,Mechanical Engineering,7.84,94.66,97.48,96,51.0,Average,Yes,1,1,0,1
Student_1435,REG20261435,Computer Science and Engineering,8.55,58.13,71.74,44,84.0,Good,No,1,2,2,0
Student_1436,REG20261436,Computer Science and Engineering,6.22,67.07,86.5,80,71.0,Excellent,,1,1,0,0
Student_1437,REG20261437,Information Technology,8.86,70.05,84.44,97,96.0,Average,Yes,1,0,0,1
Student_1438,REG20261438,Mechanical Engineering,8.01,88.64,64.12,61,63.0,Average,Yes,1,1,0,1
Student_1439,REG20261439,Computer Science and Engineering,9.59,97.68,65.28,80,66.0,Good,No,2,2,0,1
Student_1440,REG20261440,Mechanical Engineering,5.68,65.35,67.1,62,45.0,Average,Yes,1,0,0,0
Student_1441,REG20261441,Other,6.64,92.6,72.68,46,40.0,Good,Yes,1,0,0,0
Student_1442,REG20261442,Computer Science and Engineering,8.09,90.72,65.08,95,69.0,Average,No,0,0,1,0
Student_1443,REG20261443,Mechanical Engineering,6.78,64.66,55.85,62,,Good,No,2,2,1,0
Student_1444,REG20261444,Electronics and Communication Engineering,8.57,72.17,92.81,83,52.0,Good,No,3,2,0,0
Student_1445,REG20261445,Artificial Intelligence and Data Science,8.76,72.62,96.52,64,71.0,Good,No,0,2,0,1
Student_1446,REG20261446,Computer Science and Engineering,,97.06,69.69,66,47.0,Good,Yes,1,1,0,0
Student_1447,REG20261447,Mechanical Engineering,7.71,62.78,69.56,80,98.0,Average,,0,3,0,1
Student_1448,REG20261448,Artificial Intelligence and Data Science,7.69,89.36,55.3,45,35.0,Good,No,2,2,0,0
Student_1449,REG20261449,Artificial Intelligence and Data Science,7.09,69.37,84.25,94,,Good,No,1,2,0,1
Student_1450,REG20261450,Mechanical Engineering,9.51,86.43,90.49,73,68.0,Average,No,0,2,0,1
Student_1451,REG20261451,Electronics and Communication Engineering,9.06,73.06,61.3,48,44.0,Average,No,2,2,0,0
Student_1452,REG20261452,Electrical and Electronics Engineering,8.5,79.87,61.87,99,41.0,Poor,No,0,1,0,0
Student_1453,REG20261453,Artificial Intelligence and Data Science,8.57,90.8,88.97,100,90.0,Good,Yes,2,3,0,1
Student_1454,REG20261454,Electrical and Electronics Engineering,7.49,89.58,81.5,88,71.0,Average,Yes,1,3,0,1
Student_1455,REG20261455,Computer Science and Engineering,9.46,92.26,56.93,72,63.0,Good,No,0,0,0,0
Student_1456,REG20261456,Artificial Intelligence and Data Science,8.49,57.56,81.77,90,46.0,Average,Yes,0,0,0,1
Student_1457,REG20261457,Mechanical Engineering,8.63,84.76,68.28,99,51.0,Excellent,No,0,4,2,0
Student_1458,REG20261458,Mechanical Engineering,9.21,61.02,70.86,45,82.0,Average,No,1,1,0,1
Student_1459,REG20261459,Computer Science and Engineering,6.68,72.88,88.1,76,60.0,Average,Yes,1,3,1,0
Student_1460,REG20261460,Mechanical Engineering,8.97,78.59,89.87,70,46.0,Good,No,0,1,0,0
Student_1461,REG20261461,Information Technology,6.34,72.32,72.22,73,55.0,Good,Yes,0,0,2,0
Student_1462,REG20261462,Mechanical Engineering,6.98,77.34,95.73,80,76.0,Average,No,0,0,0,0
Student_1463,REG20261463,Computer Science and Engineering,6.94,97.85,72.48,68,95.0,Average,No,1,0,1,0
Student_1464,REG20261464,Mechanical Engineering,9.71,60.81,88.19,97,92.0,Average,No,1,1,0,1
Student_1465,REG20261465,Other,9.18,84.04,75.81,53,88.0,Good,No,0,1,1,0
Student_1466,REG20261466,Computer Science and Engineering,8.52,72.03,93.59,75,68.0,Good,Yes,1,2,0,1
Student_1467,REG20261467,Other,8.63,60.72,94.03,75,41.0,Good,No,0,4,0,0
Student_1468,REG20261468,Electronics and Communication Engineering,7.92,61.83,58.76,92,,Good,No,3,1,1,0
Student_1469,REG20261469,Artificial Intelligence and Data Science,9.57,95.82,95.27,54,49.0,Good,No,3,1,0,0
Student_1470,REG20261470,Civil Engineering,7.63,92.82,90.5,47,99.0,,No,1,1,2,0
Student_1471,REG20261471,Electrical and Electronics Engineering,7.14,94.0,89.03,65,59.0,Excellent,No,3,1,0,0
Student_1472,REG20261472,Mechanical Engineering,6.2,97.64,63.64,75,93.0,Good,No,2,1,0,0
Student_1473,REG20261473,Artificial Intelligence and Data Science,8.88,63.96,89.62,87,40.0,Average,No,2,0,1,0
Student_1474,REG20261474,Electronics and Communication Engineering,8.66,70.28,91.56,60,86.0,Average,Yes,1,0,0,1
Student_1475,REG20261475,Information Technology,7.15,83.78,67.43,67,55.0,Average,No,0,0,0,0
Student_1476,REG20261476,Mechanical Engineering,5.61,75.8,95.95,43,66.0,Average,No,0,0,1,0
Student_1477,REG20261477,Civil Engineering,9.11,72.99,57.14,55,87.0,Good,No,0,2,1,0
Student_1478,REG20261478,Civil Engineering,5.55,70.39,61.45,61,93.0,Good,Yes,1,1,2,0
Student_1479,REG20261479,Civil Engineering,8.53,80.53,78.12,51,96.0,Good,No,0,3,0,1
Student_1480,REG20261480,Electronics and Communication Engineering,9.67,79.75,79.76,55,38.0,Good,Yes,0,3,0,0
Student_1481,REG20261481,Civil Engineering,7.38,61.94,82.74,90,52.0,Good,No,1,4,0,0
Student_1482,REG20261482,Computer Science and Engineering,6.51,75.28,55.73,79,90.0,Good,No,0,3,0,0
Student_1483,REG20261483,Electronics and Communication Engineering,8.53,78.8,96.3,77,58.0,Poor,No,1,1,1,0
Student_1484,REG20261484,Computer Science and Engineering,9.01,79.52,56.92,81,100.0,Average,No,3,1,0,1
Student_1485,REG20261485,Information Technology,7.85,64.03,61.15,76,47.0,Good,Yes,1,0,0,0
Student_1486,REG20261486,Information Technology,9.66,86.92,55.6,68,96.0,Poor,Yes,1,2,0,1
Student_1487,REG20261487,Information Technology,5.72,56.08,79.37,57,88.0,Poor,No,1,3,1,0
Student_1488,REG20261488,Mechanical Engineering,7.67,70.26,95.09,49,49.0,Excellent,Yes,1,3,2,0
Student_1489,REG20261489,Information Technology,8.59,88.55,83.64,81,37.0,Good,No,0,1,0,1
Student_1490,REG20261490,Electronics and Communication Engineering,9.21,79.25,90.37,78,71.0,Average,Yes,2,2,0,1
Student_1491,REG20261491,Computer Science and Engineering,6.27,66.23,55.57,57,71.0,Good,No,0,0,1,0
Student_1492,REG20261492,Information Technology,8.94,84.88,78.31,40,37.0,Good,No,0,0,0,0
Student_1493,REG20261493,Computer Science and Engineering,7.88,79.4,74.76,78,97.0,Average,No,2,2,0,0
Student_1494,REG20261494,Computer Science and Engineering,7.21,89.24,76.46,60,69.0,,No,0,1,0,0
Student_1495,REG20261495,Electrical and Electronics Engineering,6.07,86.61,58.11,40,86.0,Excellent,No,0,5,0,0
Student_1496,REG20261496,Mechanical Engineering,9.22,81.23,84.43,54,62.0,Average,No,0,0,0,1
Student_1497,REG20261497,Electrical and Electronics Engineering,6.18,75.99,76.64,43,52.0,Average,No,0,3,1,0
Student_1498,REG20261498,Electronics and Communication Engineering,6.83,60.73,87.9,99,70.0,Good,No,0,1,0,0
Student_1499,REG20261499,Information Technology,6.75,66.24,75.87,100,67.0,Good,No,0,2,0,0
Student_1500,REG20261500,Artificial Intelligence and Data Science,9.25,73.02,61.42,59,98.0,Average,No,1,2,2,0
